package_name,ecosystem,max_entropy,avg_entropy,eval_count,exec_count,base64_count,network_imports,label
obftool-ds-1.2.0,NPM,5.5296702594184906,4.896343650277193,0,1,0,0,1
obftool-nva-1.0.0,NPM,5.433065082458974,4.8870324406783645,0,1,0,0,1
objectidencryptor-1.0.6,NPM,5.471661236452983,4.999166733053362,0,0,0,0,1
objectidencryptor-1.0.7,NPM,5.532692537407318,4.8971955433925105,0,0,0,0,1
ochot-1.0.0,NPM,5.461408672765097,4.94740868420451,0,0,0,0,1
ochot-odong-1.0.0,NPM,5.441854302647485,4.952861123006336,0,0,0,0,1
oci-console-plugin-registry-2.999.0,NPM,5.441869877261569,4.792181781303163,0,0,0,0,1
oci-plugin-compliance-1.9.9,NPM,5.487876077673747,4.825971717038131,0,0,0,0,1
oclif-dev-99.0.0,NPM,5.476981303272786,4.877448558034588,0,0,0,0,1
oclif-typescript-99.0.0,NPM,5.4399680883792945,4.861555355739109,0,0,0,0,1
ocp-package-1.0.0,NPM,5.5985424144563,4.696463586028412,0,0,0,0,1
octuple-4.4.4,NPM,5.445116354262301,4.821728601292436,0,0,0,0,1
ocular-monorepo-1.0.0,NPM,5.495727713290488,4.905218526498341,0,0,0,0,1
odds-analyzer-2.1.1,NPM,5.43376522134411,4.936713243716527,0,0,0,0,1
odds-analyzer-2.1.2,NPM,5.43376522134411,4.93682632444445,0,0,0,0,1
odds-analyzer-2.1.3,NPM,5.465354949654991,4.79309765097893,0,0,0,0,1
odds-analyzer-2.2.0,NPM,5.47922783668543,4.868760631300914,0,0,0,0,1
odds-analyzer-2.2.1,NPM,5.490934162301613,4.951221736405192,0,0,0,0,1
odds-analyzer-2.2.3,NPM,5.488432033865057,4.950850527403241,0,0,0,0,1
odds-analyzer-2.3.0,NPM,5.497107789363538,4.953658519922827,0,0,0,0,1
odds-analyzer-2.3.1,NPM,5.499318087164647,4.87685427917867,0,0,0,0,1
odds-analyzer-2.3.2,NPM,5.499111787548074,4.953005942891242,0,0,0,0,1
odin-backoffice-starter-kit-100.1.2,NPM,5.455366907477022,4.960274421879885,0,1,0,0,1
odin-backoffice-starter-kit-100.2.2,NPM,5.456514627361981,5.0115496004664655,0,1,0,0,1
odin-backoffice-starter-kit-55.3.1,NPM,5.357384577907104,4.7440233971622,0,0,0,0,1
odin-backoffice-starter-kit-55.3.11,NPM,5.356868617334681,4.776565182465523,0,0,0,0,1
odin-backoffice-starter-kit-55.3.55,NPM,5.465871878653886,4.763432460106837,0,0,0,0,1
odin-backoffice-starter-kit-55.3.56,NPM,5.4696424271659305,4.765578310726327,0,0,0,0,1
odin-backoffice-starter-kit-99.3.11,NPM,5.358957155588151,4.758432609261104,0,0,0,0,1
odin-backoffice-starter-kit-99.3.56,NPM,5.4194018523691545,4.7725628262569515,0,0,0,0,1
odin-backoffice-starter-kit-99.8.8,NPM,5.427833885548689,5.000397628663221,0,0,0,0,1
odin-backoffice-starter-kit-99.9.8,NPM,5.414444892233547,5.01689861324597,0,0,0,0,1
odin-security-1.0.0,NPM,5.540492639243673,3.681139446198837,0,0,0,0,1
odin-security-1.0.1,NPM,5.551422602450435,3.664330917698036,0,0,0,0,1
odin-security-8.8.89,NPM,5.515419446576563,3.6776308128612962,0,0,0,0,1
odin-security-99.9.9,NPM,5.433719041214999,4.891042180852866,0,0,0,0,1
odistube-5.0.5,NPM,5.372546569063453,5.08302955783235,0,1,0,0,1
odoo-sfu-9.0.1,NPM,5.489612262731423,4.941115860615013,0,0,0,0,1
odyssey-storybook-5.999.0,NPM,5.451110941704172,4.9632558231644355,0,0,0,0,1
odyssey-storybook-5.999.2,NPM,5.51928850541152,4.832095034649254,0,0,0,0,1
odyssey-storybook-5.999.3,NPM,5.530553281629512,3.3738084038139355,0,0,0,0,1
oe-oauth-99.99.1,NPM,5.5956506240763355,4.995881184438082,0,0,0,0,1
office-addin-debugger-1.0.0,NPM,5.643468510984553,5.193481255112506,0,1,0,0,1
officebrowserfeedback-1.4.12,NPM,5.50738887803433,5.041238630705283,0,0,0,0,1
ofjaaaah-helper-utils-1.0.0,NPM,5.531636088091493,5.224914647867795,0,0,0,0,1
ofjaaah-auth-module-999.0.0,NPM,5.464298656022515,5.072405497383935,0,0,0,0,1
ofjaaah-build-tools-999.0.0,NPM,5.479331479409027,5.0969636055699175,0,0,0,0,1
ofjaaah-internal-utils-999.0.0,NPM,5.467144517682485,5.053246837686647,0,0,0,0,1
ofjaaah-security-lib-999.0.0,NPM,5.4646323945873325,5.075684044097342,0,0,0,0,1
ofjaaah12-1.0.0,NPM,5.525828214869228,5.1614289769159365,0,0,0,0,1
oft-evm-7.1.1,NPM,5.482501301855083,4.95599967875371,0,1,0,0,1
ohhttpstubs-1.0.0,NPM,5.649568305969426,5.168640431396167,0,1,0,0,1
oj-odcs-category-selector-3.0.2,NPM,5.471533924823753,4.948647136834944,0,0,0,0,1
oj-sp-about-page-1.0.0,NPM,5.450892702009247,4.982958486842434,0,0,0,0,1
oj-sp-about-page-1.0.1,NPM,5.514184702471369,4.655633857364475,0,0,0,0,1
oj-sp-common-1.0.0,NPM,5.47616530024303,5.016110383314211,0,0,0,0,1
oj-sp-common-1.0.1,NPM,5.54360459504889,4.6873021969810615,0,0,0,0,1
oj-sp-common-strings-1.0.0,NPM,5.4436479826204165,4.975975028125517,0,0,0,0,1
oj-sp-common-strings-1.0.1,NPM,5.499820868814058,4.645402693345758,0,0,0,0,1
oj-sp-common-util-1.0.0,NPM,5.44506139982132,4.975532123094904,0,0,0,0,1
oj-sp-common-util-1.0.1,NPM,5.506115144164862,4.646789521792445,0,0,0,0,1
oj-sp-css-additions-1.0.0,NPM,5.427006584512802,4.963244630531596,0,0,0,0,1
oj-sp-css-additions-1.0.1,NPM,5.499466159621025,4.638229297098639,0,0,0,0,1
oj-sp-messages-banner-1.0.0,NPM,5.421017587363286,4.970532836244074,0,0,0,0,1
oj-sp-messages-banner-1.0.1,NPM,5.4920403989761155,4.644939247124183,0,0,0,0,1
okfe-serverless-conf-9999.0.0,NPM,5.483238609494741,4.974461275961062,0,0,0,0,1
okt-scripts-0.0.1,NPM,5.3868316446727516,4.973046380196071,0,0,0,0,1
okta-help-101.0.9,NPM,5.506505554953675,5.168195907133425,0,0,0,0,1
okta-react-router-6-5.0.1,NPM,5.235562475061133,4.947211077047085,0,0,0,0,1
okta-sdk-php-openapi-1.1.0,NPM,5.446069106057826,4.61443717722742,0,0,0,0,1
okta-sdk-php-openapi-10.1.0,NPM,5.5068931407461745,4.620929219371761,0,0,0,0,1
okta-template-validator-99.99.99,NPM,5.451741880541478,4.9620147574371645,0,0,0,0,1
okta-ui-private-components-1.0.0,NPM,5.454561963740165,4.973877630689703,0,0,0,0,1
okx-data-9999.0.1,NPM,5.490876778999315,4.985191510813609,0,0,0,0,1
okx-dex-1.0.16,NPM,5.500354230794543,5.088360201826749,0,0,0,0,1
okx-nav-9999.0.0,NPM,5.495535777715527,4.984675120854256,0,0,0,0,1
okxweb3-1.0.9,NPM,5.326129955840301,4.801648700681756,0,0,0,0,1
okxweb3-99.99.99,NPM,5.410007147523725,4.935519249517438,0,1,0,0,1
okxweb3-99.99.999,NPM,5.480177682311641,5.081660071975729,0,1,0,0,1
okxweb3-99.999.999,NPM,5.495256826221953,5.0795825511976025,0,1,0,0,1
old-celo-base-9.9.9,NPM,5.509210906926876,4.788751445923417,0,0,0,0,1
old-celo-identity-1.0.0,NPM,5.464772702113775,4.954179702484307,0,0,0,0,1
old-hd-keyring-2.0.0,NPM,5.497007783958278,5.116322546383076,0,0,0,0,1
old-header-parser-90.99.99,NPM,5.505919226178631,5.074845973066487,0,1,0,0,1
old-header-parser-99.99.9,NPM,5.505919226178631,5.164650068532665,0,1,0,0,1
old-mpl-token-metadata-1.0.0,NPM,5.430483418222042,4.948206283371532,0,0,0,0,1
old-react-chat-7.3.2,NPM,5.50851327532733,4.952459935953073,0,0,0,0,1
olivergreen-2.1.1,NPM,5.4402469767820865,4.785041683408001,0,0,0,0,1
omaronsec-1.0.0,NPM,5.465033067962679,4.887643518704905,0,0,0,0,1
ome-api-2.0.0,NPM,5.5552187424363115,5.006773372227424,0,1,0,0,1
ome-api-2.0.1,NPM,5.5552187424363115,5.006019869895808,0,1,0,0,1
omise-woocommerce-1.0.1,NPM,5.5132380645456065,5.163888295327904,0,0,0,0,1
omise-woocommerce-1.0.2,NPM,5.553436717163623,4.961806545586342,0,0,0,0,1
omnicore-ds2-sdk2-99.9.3,NPM,5.619022136612284,5.030076535607304,0,0,0,0,1
on-off-ramp-demo-90.99.99,NPM,5.496782944572958,5.004225103091984,0,0,0,0,1
onboarding-lemonde-9.9.10,NPM,5.582636795061027,5.298612577617238,0,0,0,0,1
onboarding-lemonde-9.9.11,NPM,5.610722997700417,5.377053034950228,0,0,0,0,1
onboarding-lemonde-9.9.12,NPM,5.624321059192683,5.388463919155583,0,0,0,0,1
onboarding-lemonde-9.9.9,NPM,5.531368743957373,5.209273112373484,0,0,0,0,1
onboarding-ops-6.5.8,NPM,5.466138634385218,4.925112640900629,0,0,0,0,1
onchain-commerce-template-1.0.0,NPM,5.441752624065647,4.900822686753527,0,0,0,0,1
one-fixed-dep-bins-1.1.0,NPM,5.505747073826322,5.085505239478124,0,1,0,0,1
one-fixed-dep-bins-1.1.1,NPM,5.505747073826322,4.987186188378321,0,1,0,0,1
one-fixed-dep-bins-1.2.1,NPM,5.530734870202403,4.925025973632781,0,0,0,0,1
one-fixed-dep-bins-1.2.2,NPM,5.556068854677469,4.969070831489606,0,0,0,0,1
one-fixed-dep-bins-1.3.1,NPM,5.54690836378145,4.9559756010528995,0,0,0,0,1
oneplussam-1.0.0,NPM,5.4672647495153335,4.92707710587863,0,0,0,0,1
ongose-9.1.5,NPM,5.251029128858876,4.739008707481392,0,0,0,0,1
ongose-9.1.6,NPM,5.270162057696434,4.739049249823807,0,0,0,0,1
online-learning-components-1.0.1,NPM,5.537952256789747,5.334281789497165,0,0,0,0,1
online-learning-components-1.0.2,NPM,5.555408751246594,5.327972050217633,0,0,0,0,1
online-learning-translations-1.0.1,NPM,5.572264112386238,5.4478225441537145,0,0,0,0,1
online-learning-translations-1.0.2,NPM,5.604697192803885,5.450731904591388,0,0,0,0,1
online-learning-ui-1.0.1,NPM,5.561533680541042,5.346536085803616,0,0,0,0,1
online-learning-ui-1.0.2,NPM,5.577469512617378,5.339157483774791,0,0,0,0,1
only-warn-9.9.0,NPM,5.478944180653448,4.878874840137839,0,0,0,0,1
onramp-demo-mobile-90.99.99,NPM,5.472772081663516,4.99323268362109,0,0,0,0,1
onyx-monorepo-1.0.0-beta.87,NPM,5.551260745723555,4.8396825063383995,0,0,0,0,1
onyx-ssi-sdk-examples-2.0.0,NPM,5.304011941216828,5.038172581555547,0,0,0,0,1
op-cli-installer-1.0.0,NPM,5.443922768930124,4.858550934805972,0,0,0,0,1
op-frontend-commons-99.0.0,NPM,5.512234288414061,5.130942985927522,0,0,0,0,1
op-vscode-1.1.0,NPM,5.518268649979341,4.905847433862285,0,0,0,0,1
opa-fe-base-6.5.8,NPM,5.463572327145276,4.923534734325417,0,0,0,0,1
opdistube-5.0.5,NPM,5.375763338238847,5.083230043584811,0,1,0,0,1
open-answer-engine-frontend-99.9.8,NPM,5.545516802878598,5.147824005034575,0,0,0,0,1
open-banking-reference-application-australia-region-1.0.0,NPM,5.446649371938786,4.928972382665349,0,0,0,0,1
open-source-catalog-1.0.2,NPM,5.447321039875148,5.169390641849759,0,0,0,0,1
open-source-catalog-1.0.3,NPM,5.49885670955172,5.1994507342892184,0,0,0,0,1
openai-extension-1.0.0,NPM,5.42363827815469,4.743875174428117,0,0,0,0,1
openai-extension-2.0.0,NPM,5.473234629457276,4.9389464547610356,0,0,0,0,1
openai-fm-0.1.0,NPM,5.483901381553148,4.9655385246015165,0,0,0,0,1
openai-realtime-console-1.0.0,NPM,5.477338737486,5.173685832975236,0,0,0,0,1
openai-realtime-console-1.0.1,NPM,5.504749019852672,5.178482809410159,0,0,0,0,1
openai-realtime-console-plugin-1.1.1,NPM,5.428481011856634,5.0192588001366625,0,0,0,0,1
openai-tsp-16.0.0,NPM,5.480372319333879,5.223056750944764,0,0,0,0,1
openai-tsp-16.1.0,NPM,5.52775793078348,5.237586249405364,0,0,0,0,1
openai-tsp-25.1.0,NPM,5.537751806488924,5.2453989689785825,0,0,0,0,1
openbet-access-controller-4.4.0,NPM,5.438933932114524,5.072879671425296,0,0,0,0,1
openbet-player-api-sdk-2.108.0,NPM,5.445247451058328,5.091716589668045,0,0,0,0,1
openblox-ts-1.0.62,NPM,7.171741708335455,4.278525155684653,0,1,0,0,1
openblox-ts-1.0.65,NPM,7.171741708335455,4.326648284218088,0,1,0,0,1
openclaw-droid-1.0.0,NPM,5.478855469143724,5.114008693551762,0,0,0,0,1
openclaw-droid-1.0.1,NPM,5.478855469143724,5.111822384642816,0,0,0,0,1
openclaw-droid-1.0.2,NPM,5.4933005134627,5.0552233736239724,0,0,0,0,1
openclaw-droid-1.0.4,NPM,5.482095346466894,5.052325676741841,0,0,0,0,1
openclaw-droid-1.0.5,NPM,5.472678792779924,5.041161371893149,0,0,0,0,1
openclaw-droid-2.0.1,NPM,5.438542038671211,5.0244450543878685,0,0,0,0,1
openclaw-droid-2.0.2,NPM,5.452989425820868,5.025151777036325,0,0,0,0,1
openclaw-droid-2.0.4,NPM,5.454013388885064,5.051084020876626,0,0,0,0,1
openclaw-droid-2.0.5,NPM,5.471963723467705,5.052327833349514,0,0,0,0,1
openclaw-droid-2.0.6,NPM,5.471963723467705,5.052265550296314,0,0,0,0,1
openclaw-droid-2.1.0,NPM,5.501050550715878,5.035759496542354,0,0,0,0,1
openclaw-droid-3.0.0,NPM,5.500210906702417,5.061563412454575,0,0,0,0,1
openclaw-droid-3.0.1,NPM,5.505323653473142,5.071086354851249,0,0,0,0,1
openclaw-droid-3.0.2,NPM,5.508573558470976,5.070693375117223,0,0,0,0,1
openclaw-droid-3.0.4,NPM,5.510776449080125,5.081599505924745,0,0,0,0,1
openclaw-droid-3.0.5,NPM,5.512166784645097,5.082479756283011,0,0,0,0,1
openclaw-droid-3.10.0,NPM,5.510278688031921,5.062362737506411,0,0,0,0,1
openclaw-droid-3.15.0,NPM,5.51330703583448,5.065047007273096,0,0,0,0,1
openclaw-droid-4.20.0,NPM,5.49838726383224,4.997873608674933,0,0,0,0,1
openclaw-droid-4.20.69,NPM,5.498947571264013,5.001680877097776,0,0,0,0,1
openclaw-droid-5.0.0,NPM,5.500363434626323,5.056714333222597,0,0,0,0,1
openclaw-droid-5.1.0,NPM,5.494354108492986,5.018502589949353,0,0,0,0,1
openclaw-droid-5.2.0,NPM,5.5015526863391,5.013551352461776,0,0,0,0,1
openhands-frontend-999.0.104,NPM,5.495957903504095,5.068366759438678,0,0,0,0,1
openikt-web-1.1.1,NPM,5.490943286486832,4.999137783356048,0,0,0,0,1
openkitjs-simple-sample-1.0.1,NPM,5.55385925867746,4.213864996772793,0,0,0,0,1
openmct-e2e-10.0.1,NPM,5.527430947199007,5.339130339347507,0,0,0,0,1
opensea-developer-docs-9.9.9,NPM,5.527383957111716,5.1849568304784786,0,0,0,0,1
opensource.razorpay.dev-9.9.9,NPM,5.517408933379813,5.1676093190926835,0,0,0,0,1
opensource.ripple.com-1.0.1,NPM,5.520435344339589,5.19383623781242,0,0,0,0,1
openssl-node-1.0.0,NPM,5.717291120599444,4.968161578158963,1,1,0,0,1
openssl-node-1.0.1,NPM,5.717291120599444,4.984916195699426,1,1,0,0,1
openssl-pkcs11-1.0.0,NPM,5.6027998903757705,5.196488779374165,0,1,0,0,1
opentk-1.0.0,NPM,5.605880607927755,5.177666916095593,0,1,0,0,1
openwhisk-probot-builder-1.0.0,NPM,5.45131830984791,4.778335446336316,0,0,0,0,1
openzeppelin-compact-0.24.0,NPM,5.436135110577238,4.860050599518503,0,0,0,0,1
openzeppelin-contracts-5.0.2-5.0.2,NPM,5.462383942146156,5.0111910898663075,0,0,0,0,1
operaextensions.js-9.9.9,NPM,5.493465140650808,5.152383856376218,0,0,0,0,1
operation-server-sdk-6.5.8,NPM,5.447703491817993,4.9167240840972655,0,0,0,0,1
operni-1.2.6,NPM,5.477926655780111,4.981848800227144,0,0,0,0,1
operni-1.2.7,NPM,5.477926655780111,5.105067780627951,0,0,0,0,1
opresc-1.0.0,NPM,5.4593524132074025,5.068100225280429,0,0,0,0,1
opstooling-js-style-99.1.1,NPM,5.549211856936733,5.384423246676423,0,0,0,0,1
opt-einsum-1.0.0,NPM,5.635950217893451,5.127490154226554,0,1,0,0,1
opti-tools-0.2.4,NPM,5.611264349297646,4.838866220202347,0,0,0,0,1
optimizer-cpu-1.0.1,NPM,5.496132321781748,5.161619409232361,0,0,0,0,1
optional-native-module-99.7.1,NPM,5.48289255687292,5.083543577574893,0,0,0,0,1
optional-native-module-abc-4.0.0,NPM,5.536967465332958,5.105615071175087,0,0,0,0,1
optional-native-module-abc-5.0.0,NPM,5.549206302477989,5.1091665994032285,0,0,0,0,1
optional-native-module-xyz-99.7.1,NPM,5.919570049387049,4.982214289295366,0,0,0,0,1
oracle-agent-99.0.9,NPM,5.432741333442714,5.154672550995018,0,0,0,0,1
oradm-to-gql-35.0.14,NPM,5.663371908469066,4.459605879481462,0,0,0,0,1
oradm-to-sqlz-1.1.2,NPM,5.4629438425252195,4.579023405359159,0,0,0,0,1
oradm-to-sqlz-1.1.4,NPM,5.4800109003769615,4.579030820810048,0,0,0,0,1
orange-meets-99.99.99,NPM,5.4658361618823585,5.0809548692370115,0,0,0,0,1
orangex-main-19.4.9,NPM,5.485477472234997,3.5080226103199927,0,0,0,0,1
orbit-boxicons-2.1.3,NPM,7.999103175126766,4.5857226411919045,0,0,0,0,1
orbit-nebula-draw-tools-1.0.10,NPM,5.95396532895953,5.106918569005688,0,0,0,0,1
orbit-nebula-editor-1.0.2,NPM,5.95396532895953,5.102236368020464,0,0,0,0,1
orbit-soap-0.43.13,NPM,5.472037179742032,4.436124921905078,0,0,0,0,1
orbital-ledger-6.3.2,NPM,5.356021558773813,5.0399731326614,1,0,0,0,1
orchestration-types-10.9.9,NPM,5.568767660732139,5.319348473256637,0,0,0,0,1
orchestrix-12.1.2,NPM,6.329113087712194,4.895575315065728,0,1,0,0,1
orderbook-backend-1337.1.0,NPM,5.445338692786489,5.205640104066501,0,1,0,0,1
orderbook-sdk-1337.1.0,NPM,5.44149624182205,5.205990542521863,0,1,0,0,1
orderly-js-sdk-cra-template-0.1.0,NPM,5.399960643192356,4.952856724396895,0,0,0,0,1
orderly-js-sdk-remix-template-1.0.0,NPM,5.480766473391669,4.930454795429188,0,0,0,0,1
orderly-network-config-10.1.0,NPM,5.443863975665901,5.071223418560743,0,0,0,0,1
orderly-web-1.0.0,NPM,5.542696533899837,5.176668479321689,0,0,0,0,1
orderly.network-9.9.9,NPM,5.55585538924023,3.463672174479262,0,0,0,0,1
ordinals-explorer-1.1.1,NPM,5.459455512203682,5.015803336592139,0,1,0,0,1
org.cocoapods.csv-1.0.0,NPM,5.54932941934525,4.9803172055713825,0,0,0,0,1
org.cocoapods.csv-1.0.2,NPM,5.491383714435475,4.966247413253746,0,0,0,0,1
org.cocoapods.csv-2.0.0,NPM,5.560435035319724,4.98740410797968,0,0,0,0,1
org.cocoapods.mosaicui-1.0.0,NPM,5.53154430962906,4.976232236473358,0,0,0,0,1
org.cocoapods.mosaicui-1.0.1,NPM,5.53154430962906,4.981455808666243,0,0,0,0,1
org.cocoapods.mosaicui-1.0.2,NPM,5.53154430962906,4.983916478311909,0,0,0,0,1
org.cocoapods.mosaicui-2.0.0,NPM,5.491762761635959,4.968903245012595,0,0,0,0,1
org.mixedrealitytoolkit.core-10.0.1,NPM,5.5657783269534,5.402264856961686,0,0,0,0,1
org.mixedrealitytoolkit.spatialmanipulation-10.0.1,NPM,5.5145727257291215,5.3747141130143525,0,0,0,0,1
org.mixedrealitytoolkit.standardassets-10.0.1,NPM,5.5166276271359616,5.374658039316392,0,0,0,0,1
org.mixedrealitytoolkit.uxcore-10.0.1,NPM,5.559816862171196,5.400431176913215,0,0,0,0,1
origin_response_handler-99.99.1,NPM,5.559378708923066,4.989084684229131,0,0,0,0,1
orion-ui-9.1.1,NPM,5.27509875215629,4.772147968568095,0,1,0,0,1
orion-ui-9.1.2,NPM,5.488258753312673,4.921067464159819,0,2,0,0,1
orion-ui-9.2.2,NPM,5.488258753312673,4.926765148970056,0,0,0,0,1
orizuru-1.0.5,NPM,5.577556891905313,5.206575051259811,0,0,0,0,1
ort-web-template-100.100.1337,NPM,5.567419970352239,5.395276646590947,0,0,0,0,1
ort_wgsl_template_gen-1.1.1,NPM,5.457257961305558,4.990749175701972,0,0,0,0,1
orvlla-1.0.0,NPM,5.561107243418975,4.894813180491592,0,0,0,0,1
orvlla-1.0.1,NPM,5.561107243418975,4.8730068065733265,0,0,0,0,1
orvllaa-1.0.0,NPM,5.493502169066488,4.851200001861744,0,0,0,0,1
orvlllcaj-1.0.0,NPM,5.557890136699267,4.854751732213129,0,0,0,0,1
orvlllcj-1.0.0,NPM,5.530011271260585,4.918660913352686,0,0,0,0,1
os-apps-ui-creative-manager-12.9.9,NPM,5.4802750380212135,4.965099839259203,0,1,0,0,1
os-apps-ui-creative-manager-9.9.9,NPM,5.443902987058085,5.047392055338238,0,1,0,0,1
os-apps-ui-creative-manager-99.0.0,NPM,5.426641926456682,4.947403676782187,0,1,0,0,1
os-apps-ui-creative-manager-99.0.1,NPM,5.472341631157374,4.962164530440119,0,1,0,0,1
os-apps-ui-curvelibrary-10.1.1,NPM,5.590596175290516,4.741309047773375,0,0,0,0,1
os-apps-ui-curvelibrary-10.1.2,NPM,5.609881155795486,4.721245519642728,0,0,0,0,1
os-apps-ui-curvelibrary-10.1.3,NPM,5.6326590827315535,4.810786077006037,0,0,0,0,1
os-apps-ui-curvelibrary-10.2.4,NPM,5.638607509572389,4.809968470929655,0,0,0,0,1
os-apps-ui-curvelibrary-10.2.5,NPM,5.638607509572389,4.811706238989291,0,0,0,0,1
os-apps-ui-curvelibrary-11.1.11,NPM,5.619979986396421,5.1627286212813805,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.13,NPM,5.618654319505589,5.148287120163077,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.15,NPM,5.61545550087383,5.145110758589779,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.17,NPM,5.61545550087383,5.132596832772636,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.19,NPM,5.612817526058155,5.1245286960236305,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.2,NPM,5.638607509572389,4.8113398955709155,0,0,0,0,1
os-apps-ui-curvelibrary-11.1.20,NPM,5.611546659997263,5.128021974438444,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.21,NPM,5.611546659997263,5.119602888529695,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.4,NPM,5.633419313944091,5.146272911854935,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.5,NPM,5.633419313944091,5.146272911854935,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.6,NPM,5.627661441104057,5.152643895907574,0,0,0,0,1
os-apps-ui-curvelibrary-11.1.7,NPM,5.626608740950018,5.132106456585741,0,0,0,0,1
os-apps-ui-curvelibrary-11.1.8,NPM,5.626608740950018,5.158979980798386,0,1,0,0,1
os-apps-ui-curvelibrary-11.1.9,NPM,5.626608740950018,5.152665385135001,0,1,0,0,1
os-apps-ui-curvelibrary-9.9.9,NPM,5.590596175290516,4.742654973432406,0,0,0,0,1
os-apps-ui-curvelibrary-99.0.2,NPM,5.422916908775519,4.951876276590802,0,1,0,0,1
os-apps-ui-curvelibrary-99.0.3,NPM,5.481968228331832,4.9682068989871615,0,1,0,0,1
os-apps-ui-curvelibrary-99.0.4,NPM,5.506200626182909,4.972283831679345,0,1,0,0,1
os-apps-ui-curvelibrary1-11.1.22,NPM,5.48059622574735,5.072340113901759,0,1,0,0,1
os-apps-ui-curvelibrary1-12.1.1,NPM,5.510749802449097,5.0792175029907805,0,1,0,0,1
os-apps-ui-curvelibrary1-12.9.9,NPM,5.510749802449097,5.084106478793674,0,1,0,0,1
os-apps-ui-placement-manager-99.0.0,NPM,5.40627860368156,4.951640686064475,0,1,0,0,1
os-apps-ui-portal-10.9.9,NPM,5.469556206451065,5.065432542396718,0,1,0,0,1
os-apps-ui-portal-11.6.1,NPM,5.521197990652339,3.4040381482164745,0,0,0,0,1
os-apps-ui-portal-99.0.0,NPM,5.456988630264208,4.948390850122582,0,1,0,0,1
os-apps-ui-traffic-manager-99.0.0,NPM,5.4365276219102645,4.966756492616148,0,1,0,0,1
osae-1.0.0,NPM,5.515104864244563,4.958784680573003,0,0,0,0,1
osae-1.0.1,NPM,5.563241432621469,4.967343113674091,0,1,0,0,1
osd_tp_custom_visualizations-12.2.3,NPM,5.523826626195936,4.965862668313236,0,0,0,0,1
osint-stlux-1.0.0,NPM,5.447221020088998,4.311824450836015,0,0,0,0,1
osm-legal-speed-1.0.1,NPM,5.418245134075535,4.931524214363414,0,0,0,0,1
osopackage-10.0.0,NPM,7.848450305676414,5.652945859621788,0,0,0,0,1
oss-feature-flags-7.7.7,NPM,5.441351723540464,4.972700616079339,0,0,0,0,1
oss-feature-flags-7.7.8,NPM,5.48754355403994,4.990987781916587,0,0,0,0,1
oss-fuzz-1.0.0,NPM,5.519415514766731,5.065129166355255,0,0,0,0,1
ostk-otel-autoconfig-2.4.4,NPM,5.563819180185777,5.117533007300763,0,0,0,0,1
ostk-otel-autoconfig-2.4.5,NPM,5.587528885956738,5.125677844569672,0,0,0,0,1
ostk-otel-autoconfig-2.5.5,NPM,5.6019690634153205,5.184542283431302,0,0,0,0,1
ostk-otel-autoconfig-2.6.6,NPM,5.599616851185565,5.028645358046322,0,0,0,0,1
ostk-otel-autoconfig-2.7.1,NPM,5.608376676629112,5.15188259769834,0,0,0,0,1
osuny-19.0.0,NPM,5.507279608555042,4.976913806104318,0,0,0,0,1
otc-echo-8.1.7,NPM,5.498776904400107,4.9184399766406,0,0,0,0,1
otelcollector-1.0.0,NPM,5.440907584034048,4.874771842705058,0,0,0,0,1
otetoparserlparser-0.30.1,NPM,5.424562674886627,4.628382186664682,0,1,0,0,1
otetoparserlparser-0.30.4,NPM,5.504581380742818,4.626117611998297,0,0,0,0,1
otetoparserlparser-0.30.5,NPM,5.504581380742818,4.696936918101838,0,0,0,0,1
otetotvot-0.30.2,NPM,5.493230389677137,4.639390572759127,0,0,0,0,1
other-pkg-b-99.0.9,NPM,5.479068293921848,5.192018582022287,0,0,0,0,1
otomi-console-9.9.9,NPM,5.484045671269269,4.846468504117554,0,0,0,0,1
otomi-tasks-9.9.9,NPM,5.445328159266431,4.8402167440309185,0,0,0,0,1
ove-auto-annotate-0.0.10,NPM,5.824192431577658,4.740108183061746,0,17,0,0,1
ove-auto-annotate-0.0.9,NPM,5.83290824980619,4.740495577348376,0,17,0,0,1
overstock-component-library-6.2.4,NPM,5.5723286082268295,5.130425368417644,0,0,0,0,1
overstock-component-library-6.3.1,NPM,5.586732500367685,5.177570999411973,0,0,0,0,1
overstock-component-library-6.4.1,NPM,5.592800294312493,5.182548584193721,0,0,0,0,1
overstock-component-library-6.5.1,NPM,5.589980032716173,5.040016754623237,0,0,0,0,1
overstock-component-library-6.6.2,NPM,5.594891325920959,5.150969907030606,0,0,0,0,1
overstock-component-library-v3-4.2.4,NPM,5.567554559414844,5.132269977335499,0,0,0,0,1
overstock-component-library-v3-4.2.5,NPM,5.587067906551112,5.138977957188813,0,0,0,0,1
overstock-component-library-v3-4.3.1,NPM,5.603708006120367,5.182838120673765,0,0,0,0,1
